NAME,FORENAME,OCCPN/STATUS,PLACE,TYPE,YEAR,FOLIO,REGISTER
KAYL,Ralph,esquire,"St Wynnocus, Exeter; Cornwall;",,1419,46,Marche
,,,"St Sepuchre, London",,,,
KAYLEWAY,John,,Columpton,,1531,3,Thower
KELLY,Thomas,,"St Petrocus, ?Exeter (St Petrock)",,1457,11,Stokton
KEMP,John,,(East) Budlegh,,1418,41,Marche
KEYLY,John,,"Devon; Somerset; Develysh, Dorset",,1509,26,Bennett
KEYNES,Edmund,,Wynkelegh,,1455,3,Stokton
KNOLLYNGE,John,,Mylton,,1550,8,Coode
KNIGHT,Richard,,Membrye,,1558,F.23,Noodes
KYNSEY,Roger,gent,"Exeter; Wynsham, Somerset",,1552,13,Powell
KYRKBY,Thomas,clerk,treasurer of Exeter Cathedral,,1476,29,Wattys
KYRKE,Gilbert,,Exeter; Lympston,,1546,F.6,Alen
KYRTON,John,,Ugborrow Ugborough,,1503,31,Blamyr
LAGWORTHY,John,the elder,"Hattyshell, Wydecombe",,1510,29,Bennett
,,,(parish of Widecombe in the Moor),,,,
LAKE,John,,"Dodbroke etc; St Antolyn, London",,1522,27,Maynwaryng
LAKE,Sir Richard,clerk,"Rokeber Rockbeare; Catstock,Dorset",,1474,14,Wattye
,,,"Breredyne, I of W.",,,,
LANE,John,,Colompton,,1529,4,Jankyn
LANE,John,,Brodhemberie,,1558,F.19,Welles
LANGEFORD,Sir William,knight,Mountkecamton Monkokehampton;,,1411,24,Marche
,,,"Bradfield, Berks; Chale, Isle of Wight",,,,
LANGLEY,John,,Sheppewash Sheepwash,,1459,18,Stokton
,,,"Sudington St Peter, Glos.",,,,
LAWTON,John,priste,"Ashebury, Berks or ?Devon",,1536,4 & 5,Crumwell
LEE see LEGH,,,,,,,
LEGH,Thomas,,Southmolton,,1527,24,Porch
LEGGE,Robert,,Grete Totton Totnes,,1508,7,Bennett
LEY,John,,"Chardstocke, Dorset",,1521,15,Maynwaryng
LIBBE,Richard,,Tavestocke,,1504,21,Holgrave
LIBBE see LYBBE,,,,,,,
LILL,John,clercke,"Plymtree; Stratton, Cornwall",,1553,25,Tashe
LOCKE,Richard,,Yarcombe,,1550,15,Coode
LOVELL,Elizabeth,,Slapton,,1437,22,Luffenam
LOWDE,John,thelder,Coliton,,1558,51,Noodes
LOWDE,John,,"Baltshaye, Devon",,1558,64,Noodes
LYBBE,Richard,,"Tavestocke; Englefeld, Berks",,1527,28,Porch
LYE (or ?LEE),Thomas,,Aylesbeare,,1558,F.27,Noodes
LYSLEY,Lady Mary,,"Devon; Thurxston, Hants",,1524,F.27,Bodfeld
MACHANT,John,,Laurence Clyst Clyst St Lawrence,,1551,29,Bucke
MADDEIS,Thomas,clerk,"Crediton; Chardstocke, Dorset;",,1501,10,Moone
,,,"Wrotham, Kent; Hatfield ---",,,,
MALET,Baldewyn,esquire,"Devon; Westcontokyshed, Somerset;Dorset",,1533,4,Hogan
MANCHESTER,Richard,clerke,"Canon of Exeter; Savoye, London;",,1542,F.4,Spert
,,,"Westrok, Essex; Dry Drayton, Cambs.",,,,
MARCER,Katheryne,,Ottery Sainet Marye,,1537,8,Crumwell
MARCER,Richard,,Ottery Sainte Marye,,1537,8,Crumwell
MARTYN,Thomas,clerk,"Pylton; parson of Norton (Fitzwarren, Somerset)",,1510,30,Bennett
MAULEVERE,George,,Aichewater Ashwater,,1495,23,Vox
MAYHOWE,Phillipp,,"Trinitie parish, Exeter Holy Trinity",,1551,F.20,Bucke
MAYHOWE,Richard,,Tavestocke,,1543,27,Spert
MAYNERD,John,,"St Mary Arches, Exeter; Cornwall",,1547,31,Alen
,,,,de bonis non grant,1576,,
MAYNWARING,Nicholas,clerke,Exeter Cathedral; Widenbury,,1537,6,Dyngeley
,,,"?Wiburnbury), Cheshire",,,,
MENEFIE,William,,Musberye,,1548,F.6,Populwell
MERECROFT,John,gent,Tawestock (Tavistock),fo 197 at Canterbury,1503,,
MEREDETH,Ameredeth,,"St Peter, Exeter",,1558,70,Noodes
,Griffith,,,,,,
MITCHELL see MYCHELL,,,,,,,
MOGGRIDGE,John,clerk,residensary of Exeter,,1524,23,Bodfelde
MOLYNEUX,Henry,clerk,canon resid(ensary) of Exeter;,,1491,45,Milles
,,,"Lausant, Cornwall",,,,
MONCKE,Elizabeth,,Poterrigge (Potteridge in parish of Merton),,?1490,25,Milles
MONGEY,Matthew,,Topseham,,1525,35,Bodefeld
MONGEY see MUNGEY,,,,,,,
MORE,John,,Comb Raleigh; Exeter,,1464,4,Godyn
MORE,John,,Columpton,,1509,27,Bennett
MORE,Symon,,Bovytracy,,1509,19,Bennett
MORECOC,John,,Uplime,,1505,40,Holgrave
MORES als TAKELL,Willyam,,"St David, Exeter",,1547,3,Populwell
MORTYMORE,Edmond,,Halberton,,1558,F.46,Noodes
MOUNFORT,John,,Dertemouthe,,1412,26,Marche
MOUNTJOY,Lady Dorothy,formerly Lady,Bereferris,,1553,F.20,Tashe
,,Willoughby de Broke,,,,,
MOYNE,Edmund,,Honyton,,1521,18,Maynwaryng
MOYNE,Richard,,Honyton,,1515,13,Holder
MUCHELDEUERE,Richard,,"Slapton; Shirborne, Dorset",,1401,1,Marche
MUGGE,Water,,"Devon; Guildeford, Surrey",,1495,23,Vox
MULLE,Thomas,,"Devon; Harscombe, Gloucester",,1422,54,Marche
MUNGEY,Thomas,,Topsam,,1513,33,Fetiplace
MYCHELL,John,,Dertmouthe,,1513,24,Fetiplace
NANS,John,L.L.D.,Canon resident of Exeter; Cornwall,,1508,9,Bennett
NEWMAN,Richard,,Dartmouth,,1551,27,Bucke
NORDON,William,,"St Peter, Exeter",,1496,28,Vox
NOREYS,Thomas,esquire,Chiddeley Chudleigh,,1424,3,Luffenam
NORTHECOTE,John,,Honyton,,1558,F.57,Noodes
NOSWORTHY,William,,Chagforde; Cornwall,,1539,14,Crumwell
als NORTHSWORTHY,,,,,,,
OLDHAM,Hugh,,"bysshop of Excetter; Chelsey, Middx",,1519,19,Ayloffe
OLDOM,Bernerd,clerk,tresorer etc. of Exeter (treasurer);,,1516,24,Holder
ORMOND see BUTLER,,,"Seint Mabane, Cornwall",,,,
OSANT,Nicholas,,Kynesbridge,,1507,32,Adeane
PAGE,Alen,,Totton Totnes,,1558,F.19,Noodes
PAGET,Robert,,"Farringdon; Darington etc., Yorks;",,1541,2,Spert
,,,"St Dennys, backechurche, London",,,,
PARKER,Thomas,,Holy Trinity w'out Southgate; Exeter,,1507,24,Adeane
PARKER,Thomas,,Northmoulton,,1543,1,Pynnyng
PARR or PARE,Geffery,,"St Pancras, Exeter",,1548,F.23,Populwell
PARYS,John,,"Chardstocke, Dorset",,1551,28,Bucke
PARYS,Thomas,,"Chardstocke, Dorset",,1557,39,Wrastley
PARRYS,Wyllyam,,"Chardstocke, Dorset",,1558,F.46,Noodes
PASCOWE,John,clerk,canon resid(entiary) of Exeter,,1494,15,Vox
PASMERE,John,,"Switton (Sutton, in parish of Halberton);",,1544,F.8,Pynnyng
,,,Lyons Inn. London,,,,
PASMORE,Thomas,,Hyebray Highbray,,1528,3,Jankyn
PAYN,Thomas,,Yartecombe Yarcombe,,1404,7,Marche
PERY,Thomas,,Plymmouth,,1438,25,Luffenham
PERYN,john,clerke,Tavistooke,,1550,11,Coode
PHILIP,Katherine,,Barum Barnstaple,,1504,11,Holgrave
PHILIP,John,,Pylton,,1460,19,Stokton
PHILLIPP,Walter,,"Harburton; Salt Ashe, Cornwall",,1517,34,Holder
PHILLIPPE,Roger,,grete Torrynton,,1547,F.43,Alen
PHILLIPPE,William,,Combmerten Coombe Martin,,1548,9,Populwell
PICHARY,John,,"Chardstock, Dorset",,1518,F.16,Ayloffe
PLENTE,John,clerk,canon of Exeter; Cambridge;,,1483,7,Logge
,,,"archdeacon of Lewes, Sussex",,,,
POKE,John,,Gorge Shillyngford Shiiligford St George;,,1509,23,Bennett
,,,"St Austyn, Watlynstrete, London",,,,
POLLARD,Sir Lewes,clerk,Bid(e)ford,,1494,16,Vox
POLLARD,Sir Lewis,knight,Ockeford Oakford,,1526,F.11,Porch
POLLARD,Sir Richard,knight,Combour Martyne Comb Martin,,1545,F.27,Pynnyng
POLLARD,Richard,esquire,Horwode Horwood,,1550,F.23,Coode
POLYNG,John,,"Bokeland (monastry), Devon; Exeter",,1457,11,Stokton
,,,?Buckland Monachorum,,,,
POMERAY,Sir Richard,knight,Bery Pomeray,,1496,1,Horne
POSSELEW,John,,Horwode,,1494,10,Vox
POTTER,Robert,,Cristowe,,1539,14,Crumwell
PREDYAUX,Richard,,Tavystock; died at London,,1529,15,Jankyn
PRENTYS,Richard,clerk,"Stokenham; St Mary, Sarum;",,1416,36,Marche
,,,"hospital of St Katherine, London;",,,,
,,,"Alsford, Hants; (canon of Southwell)",,,,
PRESTWOOD,Thomas,,"St Peter, Exeter",,1558,50,Noodes
PRICE ap PRYCE,John,,Tyverton,,1558,71,Noodes
PRIDEAUX see PREDYAUX,,,,,,,
& PRYDEAUX,,,,,,,
PRIE,Richard,,Colbroke,,1498,22,Horne
PRUD,John,clerk,Parkenham Parkham;,,1515,9,Holder
,,,"Quene Colage, Cambridge; London;",,,,
,,,"Lanercost, Cumberland; Wemme, Salop",,,,
PRUST,John,,Hartelonde,,1513,24,Fetiplace
PRUST or PRYST,Sir John,clerk,Hartlande,,1545,F.44,Pynnyng
PRYCE see ap PRYCE,,,,,,,
PRYDEAUX,Humfrey,esquier,Sutcombe; Cornwall,,1550,15,Coode
PYDIOCKE,Sir John,clerk,"Exeter; St Stephens, Westminster",,1506,21,Adeane
PRYDYAUX,Rychard,gent,"Devon; Tormerton, Gloucester",,1541,28,Alenger
PRYMETT,Richard,,Barnestapol,,1509,13,Bennett
PYNE,John,,"Plymouth; St Stephen Walbroke, London;",,1531,7,Thrower
,,,"Mylton near Sittingborne, Kent;",,,,
,,,"Croydon, Surrey",,,,
PYNNEY,John,,"Chardstocke, Dorset",,1552,27,Powell
QUYCKE,Andrew,,Seynt Syre Newton Newton St Cyres,,1557,36,Wrastley
RALEGH,Sir Edward,knyght,"Ilfercoombe, etc; Farneborough, Warwick",,1513,14,Fetiplace
RALEGH,John,,Toppesham,,1502,10,Blamyr
RANDALL,James,gent,"Charleton, Devon; Balldock, Herts;",,1544,F.15,Pynnyng
,,,"Bassingbourne, Cambridge",,,,
RATTLE,Richard,,"St Pancrace, Exeter",,1546,F.10,Alen
RAWLENS,Robert,,(?Exeter),,1503,29,Blamyr
REDE,John,,"Dertmouth; Burdeux, France",,1510,33,Bennett
REGNY,Ibote,,Eggisford,,1504,11,Holgrave
REIGNY,Richard,,Eggisforde,,1518,11,Ayloffe
REYGNY,Sir William,clerk,Exeter; Plymtre,,1521,F.11,Maynwaryng
REYNOLL,Harrye,,Devon (no place name),,1555,24,More
RICH see RYCHE,,,,,,,
RICHARDES,Thomas,,"ship ""Primrose"" ?Dartmouth",,1554,F.6,More
RICHARDDES,William,the yonger,Churchestanton,filed will dated 2 Feb,1551,---,---
ROBENS,Willyam,,"ship ""Primrose"" ?Dartmouth",,1554,F.7,More
ROBYNS,John,,"St Peter, St Petrock, Exeter",,1517,4,Ayloffe
RODE att,Alice,,Sampford Peverell,,1457,10,Stokton
ROLLE,George,esquire,"Stebynston, Devon; London",limited probate,1552,F.3,Taske
,,,,caerorum grant,1553,F.14,Taske
,,,,de bonis grant,1571,Feb,
ROWE als SPARKEHAYN,John,,Baunton Bampton,,1509,24,Bennett
RUGG,John,,Uffecumbe,,1554,1,More
RUGG,Gilbert,,Wydecombe,,1528,F.38,Porch
RUSSELL,Emelena (latin),,Wyllonde Willand,,1499,5,Moone
RUSSELL,Robert,,"St Mary, Exeter",,1503,22,Blamyr
RYCHE,Wyllyam,,Ermyngton,,1540,F.23,Alenger
RYDON,Andrew,,Axemyster,,1415,32,Marche
RYGGE,Mr Robert,clerk,"Exeter; Wells; St Stephen, Bristol",,1410,21,Marche
RYSSHETON de,Nicholas,clerk,"Crediton; Clyre, Kent; canon of Sarum",,1413,26,Marche
SADLER,John,,"Baunton Bampton; Ailesbury, Bucks;",,1431,14,Luffenam
,,,"St Benet Graschirch, London",,,,
SAINT ALBAN see,,,,,,,
SENTABYNE,,,,,,,
SAINT CLERE see,,,,,,,
SYNGCLER,,,,,,,
SAINT LEGER see,,,,,,,
SEYNTLEGER &,SELNGER,,,,,,
SAMERY,John,,Harberton,,1511,3,Fetiplace
SANDERFORTH,Roger,clerk,"canon residentiary of Exeter; Stalbridge,",,1514,1,Holder
,,,"Dorset; St Clement Danes, London",,,,
SAPCOTES,Syr John,knyght,"Hartlond; Alyngdon, Hants",,1510,21,Moone
SAVEREY,Robert,,Dertemouth,,1509,15,Bennett
SAWELL,John,,Tavystocke,,1550,8,Coode
SAYNTMAURE SEYMOUR,Sir William,knight,"Uggeburgh; Dorset; Glastonbury, Somerset",,1503,6,Holgrave
SCHYLLYNGFORD de,John,,canon of Exeter & Wells;,,1407,13,Marche
,,,"advocate of Court of Canterbury, London",,,,
SCOTE [?SCOTT],John,,Ludeswell Loddiswell,,1489,29,Milles
SELAKKE,William,,Teverton,,1524,F.26,Bodfelde
SELLER,Thomas,,Adrington Atherington; St Pular (?London),,1541,33,Alenger
SELYNGER [SAINT LEGER],Jamys,,Monkeley,,1510,29,Bennett
SEMER,Nicholas,,Dertmouth,,1530,F.22,Jankyn
SENTABYNE [SAINT ALBYN],John,squyer,Paracombe (?Parkham);,,1508,6,Bennett
,,,"St Marke of the gaunteS, Bristol",,,,
SEWARD,Richard,,Axmister,,1509,24,Bennett
SEXTUN,Mr John,LL.D,"Hakkcombe; St Gregory, London;",,1519,17,Ayloffe
,,,"Eglesklif, Durham; Bolsward, Brabant",,,,
SEYER,Agnes,,Dertmouthe,registered twice,1513,24,Fetiplace
SEYMOUR,Richard,"Lord Zouche, Seymour","Southmolton or ?north Molton; Cantelope, Som.",,1552,F.33,Powell
,,& Cantelope,,pvd in consist.ct Bath,,,
SEYMOUR see also ZOUCHE,,,,& Wells see filed will,1552,Aug 5th,
SEYMOUR see,,,,,,,
SAYNTMAURE,,,,,,,
SEYNTLEGER,Anne,,Monkelegh,,1532,21,Thrower
SEYNTLEGER [SAINT LEGER],Bartholomew,,"Devon; Holyngborn, Kent",,1516,F.16,Holder
SHERE,William,,"Topsham; Chardstocke, Dorset",,1524,F.27,Bodefeld
SHERLONDE,William,,"Devon; Townehill, Hants",,1543,3,Pynnyng
SHERMAN,John,the elder,Otery saint Mary,,1543,19,Spert
SHERMAN,Margaret,,Otteray St Mary,,1495,27,Vox
SHERMAN,William,,Ottery St Mary,,1495,25,Vox
SHERMAN see BROWNE,,,,,,,
SHILSTON,Sir John,knight,"Bridestow; St George, Southwark",,1531,3,Thrower
SHYLSTON,William,the elder,Kerton Crediton,,1550,F.1,Bucke
SIDENHAM,John,,Columpstoke Culmstock,,1504,22,Holgrave
see also SYDENHAM,,,,,,,
SKAYNE,James,,"ship ""Primrose"" Dertmouthe",,1554,F.7,More
SKYNNER,Thomas,,Tyverton,,1493,10,Vox
SLADDE,Henry,,Columpton,,1518,7,Ayloffe
SLADE see DOWNEMAN,,,,,,,
SLANNYNGE,John,esquire,"Devon; Hampstede, Middlesex",,1558,63,Noodes
SMALRUGE,Thomas,,Ayssheton Ashton,,1539,15,Crumwell
SMERT,John,,"Devon; Lydierd Epi., Somerset Bishop Lydford",,1422,54,Marche
SMYTH,John,,Buckfastlegh,,1518,9,Ayloffe
SMYTH,Thomas,,Buckfastlegh,,1518,10,Ayloffe
SNETESHAM,Richard,,Gabrielstoke Stoke Gabriel,,1416,37,Marche
,,,chancellor of Oxford,,,,
SOLUBRIE,Thomas,,"bysshope of St Mary Otery; St Goran, Cornwall;",,1544,17,Pynnyng
,,,"Taunton, Somerset",,,,
SOPER,Thomas,gent,"Exeter; ---, London",,1509,23,Bennett
SOTHORN,Thomas,clerk,tresore of Exeter treasurer;,,1557,25,Wrastley
,,,"Probuse, Cornwall",,,,
SOUTHAMPTON,,,,,,,
see WRIOTHESLEY,,,,,,,
SOUTHWARUD,Robert,,"ship ""Primrose"" (Dartmouth)",,1554,F.6,More
SPARKEHAYE,,,,,,,
see ROWE,,,,,,,
SPEKE formerly COLSHILL,Elisabeth,,Exeter Cathedral; Whyte Lakynton; Som.,,1519,17,Ayloffe
SPEKE,Sir George,knyght,"Devon; Est. Doulishe, Somerset",,1528,39,Porch
SPEKE,Sir John,knyght,"St Petyr, Exeter; Whitlakynton, Somerset;",,1518,9,Ayloffe
SPEKE,Sir Thomas,knight,Devon; Somerset; Cornwall; St Dunston,,1551,F.18,Bucke
,,,"within temple barre, London",sentence,1552,32,Powell
SPURWAYE,Thomas,gent,"St Martin, Exeter",,1548,F.6,Populwell
STAFFORD,Sir Humphrey,"knight, earle of Devon","Devon; Glaston, Somerset; Dorset; Wilts;",,1469,29,Godyn
,,,Cornwall,,,,
STAFFORD or STAWFORD,Pawle (?Paul),,London; died at Exeter,,1556,F.1,Wrastley
STAWELL or STOWELL,John,gent,Exeter,,1551,26,Bucke
STED(H)AM,Nicholas,,"Chardstocke, Dorset",,1551,28,Bucke
STENYNG,Edward,,"Devon; Selworthy, Somerset",,1525,F.33,Bodfelde
STEPHIN,Thomas,S.T.P.,Ottery St Mary; Okehampton;,,1489,28,Milles
,,,"Abyndon, Berks",,,,
STEVENSON,Sir William,clerk,Bigbery,,1508,2,Bennett
STEVYN [STEPHEN],Christopher,,Highbray,,1529,7,Jankyn
STEVYNS,John,,"St George in the Boucherowe, Exeter;",,1557,50,Wrastley
,,,died in London,,,,
STOWARD,Thomas,,Tavystock,,1541,F.31,Alenger
[STEWARDE in register],,,,,,,
STRANGLAND,John,clerk,Pyworthy; hospital of St Mary extra,,1449,36,Luffenham
,,,"Bishopsgate etc., London; Middilham,",,,,
,,,Yorks,,,,
STRECHE,William,,Bramford Speke,,1557,51,Wrasley
STROBRIDGE,John,the elder,Collyton,,1557,F.54,Wrasley
STROBRIDGE,John,,"Collyton; Lyme Regis, Dorset",,1539,2,Alenger
STROBRIDGE,Robert,gent,Crediton,,1552,F.12,Powell
STROBRIGGE,John,,Colyton,,1516,22,Holder
STUKELEY see,,,,,,,
BOURGHIER,,,,,,,
STURGEON,Nicholas,clerk,"Aysperton (?Ashburton); precentor, St Paul's,",,1454,10,Rous
,,,"London; Henstrygge, Somerset",,,,
STYLE,Sir John,knyght,"Teverton; est Greenewicke, Kent; London;",,1529,14,Jankyn
,,,"Alhalowen, Berking",,,,
STYNTE,William,clerk,"Exeter, Portismowth, Havente, Hants;",,1521,22,Maynwaryng
,,,St Gregory (?London),,,,
SUMMASTER,William,clerk,Silverton; Wells (Somerset),,1504,21,Holgrave
SURLONDE,"Sir ""Robert""",clerk,"Credyton; Canon of Lincoln;Alton, Hants;",,1509,20,Bennett
,(rectius Richard),,"Cranffeld, Bedford;Windsor, Newbury, Berks;",,,,
,,,"Crokerne,Somerset; Braham, Suffolk;",,,,
,,,"Lycett Mautravers, Dorset; Alton, Hants",,,,
SUSAN,William,,Holysworthy,,1518,10,Ayloffe
SYDENHAM,Edwarde,,"Exeter; Dulverton, Somerset",,1543,3,Pynning
SYDENHAM,Joan,,Columpstoke Culmstock,,1538,25,Dyngeley
SYDENHAM,,,,,,,
see also SIDENHAM,,,,,,,
SYNDNOR,William,,"St Patryke, Exeter; (St Petrock)",,1514,4,Holder
,,,"Blake friers, London (Black Friars)",,,,
SYNGCLER (SAINT CLERE),Gilbert,,Estbudley (East Budleigh),,1525,F.2,Porch
SYLKE,William,clerk,precentor of Exeter,,1508,35,Adeane
SYMON,John,,"St Petrocke, Exeter",,1525,1,Porch
SYMOUNDES,John,gent,Exeter,,1547,F.46,Alen
SYMSON,William,,"diocese of Exeter; Parlock or Porlock,Som.",,1528,3,Jankyn
TAKELL,John,,Henyton Honiton,,1506,13,Adeane
TAKELL see MORYS,,,,,,,
TAKYLL formerly ?HEDE,Joane,,Honyton,,1529,9,Jankyn
TANFELDE,Francys,esquier,"Devon; Somerset; Gayton, Northants",,1558,F.15,Welles
TANNER,John,,Dertmouthe,,1524,29,Bodfelde
TANNER see GOOLD,,,,,,,
TAPER,Henry,clarke,Cokenton Cockington; city of London,,1548,16,Populwell
TAYLDER als WEAVER,Benet,,Tavistocke,,1504,15,Holgrave
TAYLOUR,John,S.T.P.,(?chancellor of) Exeter; St Mary (?provost,,1492,23,Dogett
,,,"of Oriel College, Oxford)",,,,
THACKER,John,,"ship ""Primrose"" (Dartmouth)",,1554,F.6,More
THEVYLL or THEWYLL,Alexander,,Throwleigh,,1549,F.7,Coode
THOMAS,John,,"St Petrock, Exeter",,1470,30,Godyn
THOMAS,John,,"Barnestaple; Llangeneth, Glamorgan",,1546,19,Alen
THORNEBURGH,William,,Devon; Somerset; Hants; Wilts;,,1537,5,Dynesley
,,,"St Bryde, London",,,,
TIDERLEYGHE,Chrystian,,"Chardstocke, Dorset",,1547,F.2,Populwell
TOKER,Robert,gent,"St Mary Mychett, Exeter (St Mary Major)",,1546,31,Alen
TOLLETT,Richard,,archdeacon of Barum Barnstaple; Exeter,,1528,54,Porch
TOMYOWE,Thomas,L.L.D.,canon resid(entary) of Exeter & of Wells (Som.),,1518,9,Ayloffe
TOSER,John,clerk,Ufcumbe,,1554,F.6,More
TREGARTHEN,Thomas,esquyer,"Plymouth; St Goran, Cornwall",,1509,14,Bennett
TRENCHARD,John,esquire,Devon; Dorset; Wilts; Hants,,1495,27,Vox
TRENT,William,gent,Otery sainct Mary Ottery St Mary,,1549,F.36,Populwell
TRESTRAM,John,,Baunton Bampton,,1549,F.34,Populwell
TRISTRAM,John,the younger,Bawton Bampton,,1544,22,Pynnyng
TRYSTRAM,Magdalyn,,Kings Brounton,,1547,F.2,Populwell
TROKE,Thomas,,Columpton,,1549,39,Populwell
TROTTE,John,,Colompton,,1522,3,Bodfelde
TROWBRIDGE,,,,,,,
see HOWELL,,,,,,,
TUCKFYLD,John,,"St Martyn, Exeter",,1557,F.27,Wrastley
TURBERVYLDE formerly,Jone,,"Aisherbrenton (Ashprington); Howe, Dorset",,1548,10,Populwell
COTTERELL & PREDYCE,,,,,,,
TURNER,John,the younger,Halberton,,1509,24,Bennett
TYRILL,John,,"ship ""Primrose"" (Dartmouth)",,1554,F.7,More
TYRLYNG,John,,Colyton,,1521,16,Maynwaryng
URSWYKE,Cristopher,clerk,chancellor of Exeter; Archdeacon of Norfolk;,,1522,23,Maynwaryng
,,,archdeacon of Oxford; prebendary of St Paul,,,,
,,,London; prebendary of Lincoln;,,,,
,,,"Hackney, Middx; Felffham, Sussex; Lancashire",,,,
USSHER,William,,"Dertingdon; Hants; our lady of Bowe,London",,1508,10,Bennett
VAUTER or VAWTER,Thomas,,Tiverton,,1555,37,More
VIELL,Roger,,Torriton (Torrington),,1498,25,Horne
VILLA NOVA de,Peter,,Exeter; Spain,,1546,16,Alen
VUDE,Richard,,"St Petrocus, Exeter",,1507,23,Adeane
VYE,Harrye,,Colyton,,1558,63,Noodes
VYGURS,William,,Exeter (?London),,1518,7,Ayloffe
WADE,Richard,clerk,"Sampford Coutteney, North Leu North Lew;",,1546,21,Alen
,,,"St Stephen, Westminster",,,,
WADHAM,John,knight,Blamkescomb Branscombe; Somerset,,1412,23,Marche
WADHAM,Nicholas,knyght,"Devon; Muryfelde, Somerset; Dorset;",,1542,F.15,Spert
,,,Hants; Wilts,,,,
WAKEHAM,Robert,,Sherrford,,1540,F.16,Alenger
WALLOP,Sir John,K.G.,Devon; Somerset; Guisnes (?Guernsey),,1551,24,Bucke
WALSHE,John,,"Newham Abbey, Devon; Chesthunte, Hants",,1515,14,Holder
WALSHE,Katheryn,,Pylton,,1555,26,More
WALSHE,Richard,,Pylton,,1551,F.12,Bucke
WARRE,Richard,,Holkcombe (Rogus),,1403,5,Marche
WARREYN,John,clerk,"Lyfton, Devon; prebendary of Canterbury",,1558,F.54,Noodes
WARWICKE,Water,,Holbeton,,1551,8,Powell
WASCOMBE,Thomas,,Chymley (Chulmleigh),,1550,F.24,Coode
,,,,cessate grant,1551/2,January,
WATTES,Barnard,,Tottnes,,1520,F. 29,Ayloffe
WAY,Richard,,Exeter,,1546,18,Alen
WEAVER als WEUER,,,,,,,
see TAYDLER,,,,,,,
WEBBER,George,,Pilton,,1553,14,Taske
WEBBER,William,,"Thornecombe; Lyme, Dorset",,1534,14,Hogen
WEKYS (WYKES),William,,Sandford Courtney,,1539,19,Crumwell
WENARD,William,,"Clistbarnevile, Devon; Cornwall; Somerset;",,1442,14,Rous
,,,Wilts; Middx; Hants,,,,
WENFORD,John,,Walborough,,1494,16,Vox
WESCOTT,Thomas,,Shobrugge Shobrooke,,1548,9,Populwell
WEST,Raynolde,clerk,"Stokintinhed; subdean of Wells,",,1515,15,Holder
,,,"Shepton Mallet, Somerset",,,,
WESTON,John,,Coliton,,1554,15,More
WESTON,Robert,,Colyton,,1506,8,Adeane
WHATTES,Thomas,,Tavistock; Sussex,,1519,21,Ayloffe
WHELER,Symon,,"Torre; Braste, France",,1557,F.54,Wrastley
WHETON,William,,Ide,,1549,F.33,Populwell
WHITE,David,,Otery ?Ottery St Mary or Upottery,,1517,35,Holder
WHITING,Anne,,"Kentysbere' Compton Paunscefote, Somerset",,1534,14,Hogen
WHITING,Robert,,Columpton,,1500,20,Moone
WHITYNG,John,esquier,Woode near Huntsham,,1529,4,Jankyn
WHITYNG,Nicholas,,Gydesham Gittisham,,1500,4,Moone
WHYTE,Simon,clerk,Thornerton Thorverton,,1501,14,Blamyr
WHYTYNG,William,,Kentesbere,,1544,10,Pynnyng
WILLIAMS,John,,Tavistocke,,1546,15,Alen
WILLIAMS,John,clerke,Exeter Cathedral,and sentence,1546,23,Alen
WILLIAMS or WYLLYAMS,John,,Huxham,,1558,F.17,Welles
WILLIAMES,Thomas,gent,"Dertmouth; Edelmeton, Middx",,1495,30,Vox
WILLIAMS,Willyam,clarke,"Sylverton; Maker, Cornwall; Tanton, Somerset",,1552,27,Powell
WILLOUGHBY de BROKE,Robert,"kynght, Lord Broke","Devon; Lincoln; hospitall in Savay, London",,1521,21,Maynwaryng
WILLOUGHY de BROKE,,,,,,,
see also MOUNTJOY,,,,,,,
WILTSHIRE,Lady Cecill,marques Harrington &,"Devon; Cornwall; Asheley, Warwick",,1530,22,Jankyn
,,Bonvill; wife of marques,,,,,
,,"Dorset & after, erle of",,,,,
,,Willshere,,,,,
WISEMAN,Sir Robert,clerk,"""Alsington"" (Alphington, Devon);",,1501,7,Blamyr
,,,"Charterhouse, London",,,,
WODE (WOOD),Nicholas,,Upotery,,1505,40,Holgrave
WORTH see WYRTH,,,,,,,
WORTH,Elisabeth,,"St Mary Arches, Exeter",,1506,13,Adeane
WOTTON,William,the elder,Englesborne (in parish of Harberton),,1554,29,More
WRIOTHESLEY,Thomas,erle of Southampton,Devon;Dorset;Somerset; Hants; Middx,,1551,F.13,Bucke
WYDESLADE,John,,Bookeland (Devon in Grey Friars Register);,,1468,24,Godyn
,,,"Freres menors, London",,,,
WYETT,John,clerk,Combraileighe,,1558,75,Noodes
WYKE,John,gent,"Devon: Aldenham, Herts; St Dunstan in",,1490,38,Milles
,,,"Fleetstrete, London",,,,
WYKES,Harrye,,Munckochamton Monkokehampton,,1547,38,Alen
WYKES,John,,Axmouth,,1504,21,Holgrave
WYKES see WEKYS,,,,,,,
WYLFORD,William,the elder,"Exeter; St Margett Lotheberye, London",,1551,F.32,Bucke
WYLLOUGHBY,Nicholas,,"Devon; Cornwall; Wilts; Afpudell, Dorset",,1542,17,Spert
WYNNARD,John,,"Friars Minors (Grey Friars), Exeter",,1468,25,Godyn
WYRTH (WORTH),Roger,,"St Mary Arches, Exeter",,1488,14,Milles
